Intensity,E4,Composition,Points:0,Points:1,Points:2,Run-Aver-E4,Conv-Gauss
0.74782,0.31307,0.44397,-0.10379,-0.34477,-0.25857,15.0648,9.68347
0.75629,0.3275,0.44397,-0.10379,-0.33693,-0.25857,15.6966,9.75093
0.76508,0.34301,0.44397,-0.10379,-0.3291,-0.25857,16.21,9.8175
0.77403,0.35938,0.44397,-0.10379,-0.32126,-0.25857,16.6685,9.88331
0.78298,0.37632,0.44397,-0.10379,-0.31343,-0.25857,17.2306,9.94818
0.79173,0.39346,0.44397,-0.10379,-0.3056,-0.25857,17.6151,10.0121
0.8001,0.41041,0.44397,-0.10379,-0.29776,-0.25857,17.6822,10.0753
0.80791,0.4267,0.44397,-0.10379,-0.28993,-0.25857,17.6353,10.1373
0.81498,0.44188,0.44397,-0.10379,-0.28209,-0.25857,17.5264,10.1985
0.82116,0.45549,0.44397,-0.10379,-0.27426,-0.25857,17.3912,10.2585
0.82632,0.46711,0.44397,-0.10379,-0.26643,-0.25857,17.2453,10.3175
0.83038,0.47642,0.44397,-0.10379,-0.25859,-0.25857,17.0936,10.3755
0.83327,0.48315,0.44397,-0.10379,-0.25076,-0.25857,16.9415,10.4323
0.83497,0.48718,0.44397,-0.10379,-0.24292,-0.25857,16.7905,10.488
0.83552,0.48853,0.44397,-0.10379,-0.23509,-0.25857,16.6397,10.5424
0.83498,0.48735,0.44397,-0.10379,-0.22725,-0.25857,16.4915,10.5957
0.83349,0.48395,0.44397,-0.10379,-0.21942,-0.25857,16.3463,10.6477
0.83121,0.47875,0.44397,-0.10379,-0.21159,-0.25857,16.2045,10.6985
0.82836,0.4723,0.44397,-0.10379,-0.20375,-0.25857,16.0662,10.748
0.82521,0.46525,0.44397,-0.10379,-0.19592,-0.25857,15.9314,10.7961
0.82207,0.45828,0.44397,-0.10379,-0.18808,-0.25857,15.7983,10.8429
0.81926,0.45214,0.44397,-0.10379,-0.18025,-0.25857,15.6689,10.8883
0.81715,0.44757,0.44397,-0.10379,-0.17242,-0.25857,15.5446,10.9323
0.81608,0.44533,0.44397,-0.10379,-0.16458,-0.25857,15.4237,10.9749
0.81642,0.44614,0.44397,-0.10379,-0.15675,-0.25857,15.3061,11.016
0.81846,0.4507,0.44397,-0.10379,-0.14891,-0.25857,15.1917,11.0557
0.82247,0.45969,0.44397,-0.10379,-0.14108,-0.25857,15.0804,11.0938
0.82865,0.47374,0.44397,-0.10379,-0.13325,-0.25857,14.9736,11.1304
0.8371,0.49344,0.44397,-0.10379,-0.12541,-0.25857,14.8697,11.1655
0.84784,0.51933,0.44397,-0.10379,-0.11758,-0.25857,14.7728,11.1991
0.86079,0.55186,0.44397,-0.10379,-0.10974,-0.25857,14.6798,11.231
0.87578,0.59136,0.44397,-0.10379,-0.10191,-0.25857,14.5934,11.2613
0.89255,0.638,0.44397,-0.10379,-0.094075,-0.25857,14.5134,11.2901
0.91077,0.69176,0.44397,-0.10379,-0.08624,-0.25857,14.4396,11.3172
0.93008,0.75235,0.44397,-0.10379,-0.078406,-0.25857,14.3719,11.3426
0.95008,0.81919,0.44397,-0.10379,-0.070572,-0.25857,14.3129,11.3664
0.97035,0.89138,0.44397,-0.10379,-0.062738,-0.25857,14.2624,11.3885
0.9905,0.96774,0.44397,-0.10379,-0.054904,-0.25857,14.223,11.4089
1.0101,1.0468,0.44397,-0.10379,-0.04707,-0.25857,14.1974,11.4276
1.0289,1.1268,0.44397,-0.10379,-0.039236,-0.25857,14.195,11.4445
1.0465,1.2058,0.44397,-0.10379,-0.031402,-0.25857,14.1927,11.4598
1.0626,1.2818,0.44397,-0.10379,-0.023567,-0.25857,14.1902,11.4733
1.0771,1.3529,0.44397,-0.10379,-0.015733,-0.25857,14.1878,11.4851
1.0896,1.4171,0.44397,-0.10379,-0.0078992,-0.25857,14.1853,11.4951
1.1002,1.4728,0.44397,-0.10379,-6.51e-05,-0.25857,14.1828,11.5034
1.1086,1.5184,0.44397,-0.10379,0.007769,-0.25857,14.1803,11.5099
1.1149,1.553,0.44397,-0.10379,0.015603,-0.25857,14.1777,11.5147
1.119,1.5759,0.44397,-0.10379,0.023437,-0.25857,14.1751,11.5177
1.121,1.5869,0.44397,-0.10379,0.031271,-0.25857,14.1725,11.5189
1.121,1.5865,0.44397,-0.10379,0.039106,-0.25857,14.1699,11.5184
1.1191,1.5755,0.44397,-0.10379,0.04694,-0.25857,14.1674,11.5161
1.1155,1.5552,0.44397,-0.10379,0.054774,-0.25857,14.1887,11.512
1.1105,1.5271,0.44397,-0.10379,0.062608,-0.25857,14.2241,11.5062
1.1043,1.4929,0.44397,-0.10379,0.070442,-0.25857,14.2709,11.4987
1.0972,1.4547,0.44397,-0.10379,0.078276,-0.25857,14.3266,11.4894
1.0896,1.4141,0.44397,-0.10379,0.08611,-0.25857,14.3913,11.4784
1.0816,1.3729,0.44397,-0.10379,0.093944,-0.25857,14.4623,11.4656
1.0736,1.3324,0.44397,-0.10379,0.10178,-0.25857,14.5398,11.4511
1.0659,1.2938,0.44397,-0.10379,0.10961,-0.25857,14.624,11.4349
1.0585,1.258,0.44397,-0.10379,0.11745,-0.25857,14.7151,11.417
1.0517,1.2255,0.44397,-0.10379,0.12528,-0.25857,14.8103,11.3974
1.0455,1.1966,0.44397,-0.10379,0.13311,-0.25857,14.9127,11.3762
1.04,1.1714,0.44397,-0.10379,0.14095,-0.25857,15.0181,11.3533
1.0352,1.1496,0.44397,-0.10379,0.14878,-0.25857,15.1279,11.3287
1.031,1.1308,0.44397,-0.10379,0.15662,-0.25857,15.2408,11.3025
1.0273,1.1147,0.44397,-0.10379,0.16445,-0.25857,15.3566,11.2747
1.0241,1.1006,0.44397,-0.10379,0.17229,-0.25857,15.4754,11.2453
1.0212,1.0879,0.44397,-0.10379,0.18012,-0.25857,15.5969,11.2143
1.0184,1.0759,0.44397,-0.10379,0.18795,-0.25857,15.7228,11.1818
1.0156,1.0641,0.44397,-0.10379,0.19579,-0.25857,15.8512,11.1478
1.0126,1.0516,0.44397,-0.10379,0.20362,-0.25857,15.9796,11.1122
1.0093,1.0381,0.44397,-0.10379,0.21146,-0.25857,16.1092,11.0751
1.0056,1.023,0.44397,-0.10379,0.21929,-0.25857,16.2391,11.0366
1.0014,1.006,0.44397,-0.10379,0.22712,-0.25857,16.368,10.9966
0.99659,0.98672,0.44397,-0.10379,0.23496,-0.25857,16.4941,10.9552
0.99109,0.96511,0.44397,-0.10379,0.24279,-0.25857,16.6152,10.9124
0.98487,0.94111,0.44397,-0.10379,0.25063,-0.25857,16.7261,10.8682
0.9779,0.91476,0.44397,-0.10379,0.25846,-0.25857,16.8243,10.8227
0.97018,0.88624,0.44397,-0.10379,0.2663,-0.25857,16.9014,10.7758
0.96173,0.85577,0.44397,-0.10379,0.27413,-0.25857,16.9407,10.7277
0.95257,0.82366,0.44397,-0.10379,0.28196,-0.25857,16.9234,10.6784
0.94276,0.79024,0.44397,-0.10379,0.2898,-0.25857,16.8387,10.6277
0.93233,0.75585,0.44397,-0.10379,0.29763,-0.25857,16.6904,10.5759
0.92134,0.72084,0.44397,-0.10379,0.30547,-0.25857,16.4651,10.5228
0.90986,0.68555,0.44397,-0.10379,0.3133,-0.25857,16.1777,10.4687
0.89792,0.65027,0.44397,-0.10379,0.32113,-0.25857,15.413,10.4135
0.88558,0.61524,0.44397,-0.10379,0.32897,-0.25857,14.38,10.357
0.87287,0.58067,0.44397,-0.10379,0.3368,-0.25857,13.4578,10.2996
0.85982,0.54672,0.44397,-0.10379,0.34464,-0.25857,12.666,10.2411
0.84645,0.51348,0.44397,-0.10379,0.35247,-0.25857,12.122,10.1817
0.83274,0.48101,0.44397,-0.10379,0.3603,-0.25857,11.6811,10.1213
0.81868,0.44933,0.44397,-0.10379,0.36814,-0.25857,11.2753,10.0599
0.80422,0.41843,0.44397,-0.10379,0.37597,-0.25857,11.0961,9.99763
0.78932,0.38827,0.44397,-0.10379,0.38381,-0.25857,11.1731,9.93444
0.77387,0.35878,0.44397,-0.10379,0.39164,-0.25857,11.296,9.87048
0.75777,0.32985,0.44397,-0.10379,0.39948,-0.25857,11.4309,9.80562
0.74082,0.30133,0.44397,-0.10379,0.40731,-0.25857,11.5624,9.74006
0.72268,0.2729,0.44397,-0.10379,0.41514,-0.25857,11.669,9.67376
0.70274,0.24401,0.44397,-0.10379,0.42298,-0.25857,11.7751,9.60665
0.67997,0.21386,0.44397,-0.10379,0.43081,-0.25857,11.6864,9.53894
0.65733,0.18674,0.44397,-0.10379,0.43865,-0.25857,11.3813,9.47049
0.68529,0.22215,0,-0.10379,0.44648,-0.25857,11.0337,9.40149
0.66258,0.19275,0,-0.10379,0.45431,-0.25857,10.524,9.33191
0.64494,0.17304,0,-0.10379,0.46215,-0.25857,9.72689,9.26166
0.64388,0.17197,0,-0.10379,0.46998,-0.25857,8.43723,9.19098
0.63903,0.1668,0,-0.10379,0.47782,-0.25857,6.92096,9.11969
0.63582,0.16346,0,-0.10379,0.48565,-0.25857,4.5485,9.04803
0.63487,0.16247,0,-0.10379,0.49348,-0.25857,2.36928,8.97592
0.63514,0.16274,0,-0.10379,0.50132,-0.25857,1.66927,8.9033
0.63687,0.16452,0,-0.10379,0.50915,-0.25857,1.32834,8.83038
0.64035,0.16814,0,-0.10379,0.51699,-0.25857,1.08552,8.75702
0.64572,0.17387,0,-0.10379,0.52482,-0.25857,0.91209,8.68342
0.81713,0.44665,0,-0.10379,-0.52495,-0.25073,0.539175,8.02417
0.80298,0.41644,0,-0.10379,-0.51712,-0.25073,0.566414,8.10174
0.78986,0.3898,0,-0.10379,-0.50928,-0.25073,0.601832,8.1793
0.77754,0.36596,0,-0.10379,-0.50145,-0.25073,0.648075,8.25663
0.76557,0.34389,0,-0.10379,-0.49361,-0.25073,0.704299,8.3339
0.75346,0.32262,0,-0.10379,-0.48578,-0.25073,0.769322,8.41088
0.7423,0.3039,0,-0.10379,-0.47795,-0.25073,0.845758,8.48765
0.73251,0.28802,0,-0.10379,-0.47011,-0.25073,0.961389,8.56428
0.71274,0.25931,0,-0.10379,-0.46228,-0.25073,1.08846,8.64053
0.71346,0.25996,0,-0.10379,-0.45444,-0.25073,1.30357,8.71658
0.72923,0.28294,0,-0.10379,-0.44661,-0.25073,1.56866,8.7922
0.67343,0.20579,0.44397,-0.10379,-0.43878,-0.25073,2.26048,8.86746
0.67604,0.20889,0.44397,-0.10379,-0.43094,-0.25073,3.65692,8.94242
0.68382,0.21876,0.44397,-0.10379,-0.42311,-0.25073,4.78993,9.01686
0.69016,0.22705,0.44397,-0.10379,-0.41527,-0.25073,5.81421,9.09094
0.69565,0.23439,0.44397,-0.10379,-0.40744,-0.25073,6.92194,9.16445
0.7009,0.24156,0.44397,-0.10379,-0.39961,-0.25073,8.0038,9.23743
0.70631,0.24912,0.44397,-0.10379,-0.39177,-0.25073,10.1229,9.30996
0.71212,0.25741,0.44397,-0.10379,-0.38394,-0.25073,11.4663,9.38182
0.71846,0.26671,0.44397,-0.10379,-0.3761,-0.25073,12.324,9.45315
0.72541,0.2772,0.44397,-0.10379,-0.36827,-0.25073,13.6841,9.52375
0.73299,0.28897,0.44397,-0.10379,-0.36043,-0.25073,14.6374,9.59375
0.74116,0.30209,0.44397,-0.10379,-0.3526,-0.25073,14.9654,9.66296
0.74986,0.31653,0.44397,-0.10379,-0.34477,-0.25073,15.619,9.73143
0.75897,0.33221,0.44397,-0.10379,-0.33693,-0.25073,16.1581,9.79921
0.76834,0.34895,0.44397,-0.10379,-0.3291,-0.25073,16.903,9.86609
0.77782,0.36652,0.44397,-0.10379,-0.32126,-0.25073,17.5995,9.93222
0.78723,0.3846,0.44397,-0.10379,-0.31343,-0.25073,17.7262,9.99739
0.79636,0.4028,0.44397,-0.10379,-0.3056,-0.25073,17.7309,10.0617
0.80503,0.42067,0.44397,-0.10379,-0.29776,-0.25073,17.6645,10.1251
0.81304,0.43772,0.44397,-0.10379,-0.28993,-0.25073,17.5492,10.1874
0.82023,0.45346,0.44397,-0.10379,-0.28209,-0.25073,17.4085,10.2489
0.82643,0.46738,0.44397,-0.10379,-0.27426,-0.25073,17.2577,10.3092
0.83151,0.47905,0.44397,-0.10379,-0.26643,-0.25073,17.1033,10.3685
0.83538,0.48809,0.44397,-0.10379,-0.25859,-0.25073,16.9465,10.4267
0.83797,0.49425,0.44397,-0.10379,-0.25076,-0.25073,16.791,10.4837
0.83927,0.49739,0.44397,-0.10379,-0.24292,-0.25073,16.6378,10.5397
0.8393,0.49754,0.44397,-0.10379,-0.23509,-0.25073,16.4855,10.5944
0.83814,0.49488,0.44397,-0.10379,-0.22725,-0.25073,16.3365,10.6479
0.83592,0.48973,0.44397,-0.10379,-0.21942,-0.25073,16.191,10.7002
0.83281,0.48256,0.44397,-0.10379,-0.21159,-0.25073,16.0492,10.7511
0.82905,0.47398,0.44397,-0.10379,-0.20375,-0.25073,15.9111,10.8008
0.82491,0.46467,0.44397,-0.10379,-0.19592,-0.25073,15.7766,10.8492
0.82072,0.45538,0.44397,-0.10379,-0.18808,-0.25073,15.6441,10.8962
0.81683,0.44689,0.44397,-0.10379,-0.18025,-0.25073,15.5153,10.9418
0.81362,0.43999,0.44397,-0.10379,-0.17242,-0.25073,15.3917,10.986
0.81149,0.43547,0.44397,-0.10379,-0.16458,-0.25073,15.2714,11.0287
0.8108,0.43409,0.44397,-0.10379,-0.15675,-0.25073,15.1545,11.07
0.81192,0.43656,0.44397,-0.10379,-0.14891,-0.25073,15.0408,11.1099
0.81513,0.44358,0.44397,-0.10379,-0.14108,-0.25073,14.9301,11.1482
0.82066,0.4558,0.44397,-0.10379,-0.13325,-0.25073,14.824,11.1849
0.82865,0.47385,0.44397,-0.10379,-0.12541,-0.25073,14.722,11.2202
0.83912,0.49829,0.44397,-0.10379,-0.11758,-0.25073,14.6269,11.2538
0.85199,0.52959,0.44397,-0.10379,-0.10974,-0.25073,14.5356,11.2859
0.86708,0.56814,0.44397,-0.10379,-0.10191,-0.25073,14.4508,11.3164
0.88412,0.61413,0.44397,-0.10379,-0.094075,-0.25073,14.3723,11.3452
0.90277,0.66756,0.44397,-0.10379,-0.08624,-0.25073,14.2999,11.3724
0.9226,0.72817,0.44397,-0.10379,-0.078406,-0.25073,14.2335,11.3979
0.9432,0.79536,0.44397,-0.10379,-0.070572,-0.25073,14.1756,11.4218
0.96411,0.86822,0.44397,-0.10379,-0.062738,-0.25073,14.126,11.4439
0.9849,0.9455,0.44397,-0.10379,-0.054904,-0.25073,14.0873,11.4644
1.0052,1.0256,0.44397,-0.10379,-0.04707,-0.25073,14.0621,11.4831
1.0245,1.1068,0.44397,-0.10379,-0.039236,-0.25073,14.0597,11.5002
1.0426,1.187,0.44397,-0.10379,-0.031402,-0.25073,14.0573,11.5155
1.0591,1.2642,0.44397,-0.10379,-0.023567,-0.25073,14.0549,11.529
1.0739,1.3362,0.44397,-0.10379,-0.015733,-0.25073,14.0524,11.5408
1.0867,1.4011,0.44397,-0.10379,-0.0078992,-0.25073,14.0499,11.5509
1.0974,1.457,0.44397,-0.10379,-6.51e-05,-0.25073,14.0474,11.5591
1.1059,1.5024,0.44397,-0.10379,0.007769,-0.25073,14.0448,11.5656
1.1121,1.5362,0.44397,-0.10379,0.015603,-0.25073,14.0422,11.5704
1.116,1.5577,0.44397,-0.10379,0.023437,-0.25073,14.0397,11.5734
1.1177,1.5668,0.44397,-0.10379,0.031271,-0.25073,14.037,11.5746
1.1172,1.5639,0.44397,-0.10379,0.039106,-0.25073,14.0344,11.574
1.1147,1.55,0.44397,-0.10379,0.04694,-0.25073,14.0318,11.5717
1.1105,1.5264,0.44397,-0.10379,0.054774,-0.25073,14.0526,11.5676
1.1048,1.495,0.44397,-0.10379,0.062608,-0.25073,14.0872,11.5617
1.0979,1.4578,0.44397,-0.10379,0.070442,-0.25073,14.1331,11.5541
1.0901,1.4169,0.44397,-0.10379,0.078276,-0.25073,14.1877,11.5447
1.0819,1.3742,0.44397,-0.10379,0.08611,-0.25073,14.251,11.5335
1.0734,1.3315,0.44397,-0.10379,0.093944,-0.25073,14.3206,11.5207
1.0651,1.2905,0.44397,-0.10379,0.10178,-0.25073,14.3966,11.5061
1.0572,1.2522,0.44397,-0.10379,0.10961,-0.25073,14.4792,11.4898
1.0499,1.2176,0.44397,-0.10379,0.11745,-0.25073,14.5685,11.4717
1.0434,1.1871,0.44397,-0.10379,0.12528,-0.25073,14.6618,11.452
1.0377,1.161,0.44397,-0.10379,0.13311,-0.25073,14.7624,11.4306
1.0328,1.1392,0.44397,-0.10379,0.14095,-0.25073,14.8672,11.4075
1.0288,1.1215,0.44397,-0.10379,0.14878,-0.25073,14.9767,11.3828
1.0256,1.1074,0.44397,-0.10379,0.15662,-0.25073,15.0892,11.3564
1.0231,1.0962,0.44397,-0.10379,0.16445,-0.25073,15.2048,11.3285
1.021,1.0874,0.44397,-0.10379,0.17229,-0.25073,15.3235,11.2989
1.0193,1.0801,0.44397,-0.10379,0.18012,-0.25073,15.4453,11.2677
1.0178,1.0735,0.44397,-0.10379,0.18795,-0.25073,15.5717,11.235
1.0163,1.0669,0.44397,-0.10379,0.19579,-0.25073,15.7011,11.2007
1.0145,1.0596,0.44397,-0.10379,0.20362,-0.25073,15.8312,11.165
1.0124,1.0509,0.44397,-0.10379,0.21146,-0.25073,15.9634,11.1276
1.0099,1.0403,0.44397,-0.10379,0.21929,-0.25073,16.097,11.0889
1.0067,1.0272,0.44397,-0.10379,0.22712,-0.25073,16.231,11.0487
1.0028,1.0114,0.44397,-0.10379,0.23496,-0.25073,16.3641,11.007
0.99811,0.99272,0.44397,-0.10379,0.24279,-0.25073,16.4945,10.964
0.99261,0.97105,0.44397,-0.10379,0.25063,-0.25073,16.618,10.9195
0.98626,0.94647,0.44397,-0.10379,0.25846,-0.25073,16.7333,10.8738
0.97906,0.91914,0.44397,-0.10379,0.2663,-0.25073,16.8356,10.8266
0.97102,0.88934,0.44397,-0.10379,0.27413,-0.25073,16.9149,10.7783
0.96217,0.8574,0.44397,-0.10379,0.28196,-0.25073,16.9601,10.7286
0.95257,0.82369,0.44397,-0.10379,0.2898,-0.25073,16.9554,10.6777
0.94226,0.78864,0.44397,-0.10379,0.29763,-0.25073,16.8896,10.6256
0.93132,0.75263,0.44397,-0.10379,0.30547,-0.25073,16.7601,10.5722
0.91979,0.71607,0.44397,-0.10379,0.3133,-0.25073,16.5595,10.5178
0.90775,0.6793,0.44397,-0.10379,0.32113,-0.25073,16.2151,10.4622
0.89524,0.64263,0.44397,-0.10379,0.32897,-0.25073,15.0507,10.4055
0.88231,0.6063,0.44397,-0.10379,0.3368,-0.25073,14.1534,10.3478
0.86899,0.57051,0.44397,-0.10379,0.34464,-0.25073,13.8067,10.289
0.8553,0.53538,0.44397,-0.10379,0.35247,-0.25073,12.8386,10.2292
0.84123,0.50101,0.44397,-0.10379,0.3603,-0.25073,12.0628,10.1685
0.82676,0.46744,0.44397,-0.10379,0.36814,-0.25073,11.5388,10.1067
0.81186,0.43465,0.44397,-0.10379,0.37597,-0.25073,11.1093,10.0441
0.79647,0.40262,0.44397,-0.10379,0.38381,-0.25073,11.1012,9.9806
0.78049,0.37129,0.44397,-0.10379,0.39164,-0.25073,11.2031,9.9163
0.76379,0.34055,0.44397,-0.10379,0.39948,-0.25073,11.3309,9.85109
0.74618,0.31023,0.44397,-0.10379,0.40731,-0.25073,11.4617,9.78519
0.72727,0.27999,0.44397,-0.10379,0.41514,-0.25073,11.584,9.71853
0.70639,0.24922,0.44397,-0.10379,0.42298,-0.25073,11.699,9.65106
0.6824,0.217,0.44397,-0.10379,0.43081,-0.25073,11.7788,9.58299
0.65792,0.18746,0.44397,-0.10379,0.43865,-0.25073,11.5355,9.51417
0.68708,0.2248,0,-0.10379,0.44648,-0.25073,11.169,9.44482
0.66328,0.19357,0,-0.10379,0.45431,-0.25073,10.771,9.37486
0.64429,0.17234,0,-0.10379,0.46215,-0.25073,10.3288,9.30425
0.64281,0.17085,0,-0.10379,0.46998,-0.25073,9.28946,9.23319
0.63754,0.16527,0,-0.10379,0.47782,-0.25073,7.76719,9.16153
0.63386,0.16146,0,-0.10379,0.48565,-0.25073,5.76611,9.08949
0.63252,0.16008,0,-0.10379,0.49348,-0.25073,2.93161,9.017
0.63241,0.15996,0,-0.10379,0.50132,-0.25073,1.89394,8.94401
0.63376,0.16133,0,-0.10379,0.50915,-0.25073,1.4527,8.87071
0.63688,0.16453,0,-0.10379,0.51699,-0.25073,1.16843,8.79697
0.64194,0.16982,0,-0.10379,0.52482,-0.25073,0.967006,8.72299
0.80601,0.42288,0,-0.10379,-0.52495,-0.2429,0.553653,8.06295
0.79189,0.39395,0,-0.10379,-0.51712,-0.2429,0.583828,8.1409
0.77888,0.36861,0,-0.10379,-0.50928,-0.2429,0.623511,8.21883
0.76674,0.34609,0,-0.10379,-0.50145,-0.2429,0.674496,8.29654
0.75506,0.32541,0,-0.10379,-0.49361,-0.2429,0.735487,8.37418
0.74331,0.30561,0,-0.10379,-0.48578,-0.2429,0.806594,8.45153
0.73259,0.28832,0,-0.10379,-0.47795,-0.2429,0.913012,8.52867
0.72333,0.27386,0,-0.10379,-0.47011,-0.2429,1.0287,8.60566
0.70413,0.24704,0,-0.10379,-0.46228,-0.2429,1.18669,8.68228
0.70527,0.24825,0,-0.10379,-0.45444,-0.2429,1.42966,8.75869
0.72179,0.27154,0,-0.10379,-0.44661,-0.2429,1.81462,8.83467
0.66689,0.19794,0.44397,-0.10379,-0.43878,-0.2429,2.7129,8.91029
0.66988,0.20138,0.44397,-0.10379,-0.43094,-0.2429,3.90376,8.98561
0.67825,0.21173,0.44397,-0.10379,-0.42311,-0.2429,5.12994,9.0604
0.6853,0.22072,0.44397,-0.10379,-0.41527,-0.2429,6.14186,9.13483
0.69155,0.22892,0.44397,-0.10379,-0.40744,-0.2429,7.35869,9.20868
0.69759,0.23704,0.44397,-0.10379,-0.39961,-0.2429,9.31723,9.28201
0.7038,0.24561,0.44397,-0.10379,-0.39177,-0.2429,10.9845,9.35488
0.71041,0.25497,0.44397,-0.10379,-0.38394,-0.2429,12.0411,9.42707
0.71755,0.26539,0.44397,-0.10379,-0.3761,-0.2429,13.0577,9.49874
0.72529,0.27703,0.44397,-0.10379,-0.36827,-0.2429,14.2698,9.56966
0.73362,0.29,0.44397,-0.10379,-0.36043,-0.2429,14.9446,9.64
0.74252,0.30433,0.44397,-0.10379,-0.3526,-0.2429,15.4423,9.70952
0.75189,0.32001,0.44397,-0.10379,-0.34477,-0.2429,16.0235,9.77831
0.76163,0.33692,0.44397,-0.10379,-0.33693,-0.2429,16.8013,9.8464
0.77157,0.35489,0.44397,-0.10379,-0.3291,-0.2429,17.5418,9.91359
0.78156,0.37365,0.44397,-0.10379,-0.32126,-0.2429,17.8096,9.98002
0.79139,0.39284,0.44397,-0.10379,-0.31343,-0.2429,17.7966,10.0455
0.80087,0.41205,0.44397,-0.10379,-0.3056,-0.2429,17.7066,10.11
0.80979,0.43077,0.44397,-0.10379,-0.29776,-0.2429,17.5786,10.1737
0.81797,0.4485,0.44397,-0.10379,-0.28993,-0.2429,17.4326,10.2364
0.82523,0.46467,0.44397,-0.10379,-0.28209,-0.2429,17.2764,10.2981
0.83139,0.47877,0.44397,-0.10379,-0.27426,-0.2429,17.1173,10.3587
0.83632,0.49031,0.44397,-0.10379,-0.26643,-0.2429,16.958,10.4182
0.83993,0.49889,0.44397,-0.10379,-0.25859,-0.2429,16.798,10.4767
0.84215,0.50426,0.44397,-0.10379,-0.25076,-0.2429,16.6406,10.534
0.84295,0.50626,0.44397,-0.10379,-0.24292,-0.2429,16.4862,10.5902
0.84237,0.50495,0.44397,-0.10379,-0.23509,-0.2429,16.3333,10.6451
0.84049,0.50052,0.44397,-0.10379,-0.22725,-0.2429,16.1841,10.6989
0.83742,0.49334,0.44397,-0.10379,-0.21942,-0.2429,16.0388,10.7514
0.83336,0.48393,0.44397,-0.10379,-0.21159,-0.2429,15.8973,10.8026
0.82856,0.47294,0.44397,-0.10379,-0.20375,-0.2429,15.7596,10.8525
0.82329,0.46111,0.44397,-0.10379,-0.19592,-0.2429,15.6258,10.901
0.8179,0.44925,0.44397,-0.10379,-0.18808,-0.2429,15.494,10.9483
0.81278,0.43818,0.44397,-0.10379,-0.18025,-0.2429,15.3659,10.994
0.80833,0.42874,0.44397,-0.10379,-0.17242,-0.2429,15.2429,11.0384
0.80497,0.42175,0.44397,-0.10379,-0.16458,-0.2429,15.1234,11.0814
0.80314,0.41798,0.44397,-0.10379,-0.15675,-0.2429,15.0072,11.1228
0.80321,0.41819,0.44397,-0.10379,-0.14891,-0.2429,14.8942,11.1628
0.80552,0.42308,0.44397,-0.10379,-0.14108,-0.2429,14.7842,11.2013
0.81034,0.43334,0.44397,-0.10379,-0.13325,-0.2429,14.6801,11.2382
0.81783,0.44959,0.44397,-0.10379,-0.12541,-0.2429,14.58,11.2736
0.82803,0.47245,0.44397,-0.10379,-0.11758,-0.2429,14.4867,11.3073
0.84087,0.50242,0.44397,-0.10379,-0.10974,-0.2429,14.3971,11.3395
0.85616,0.53993,0.44397,-0.10379,-0.10191,-0.2429,14.3139,11.3701
0.87361,0.58524,0.44397,-0.10379,-0.094075,-0.2429,14.2368,11.399
0.89283,0.63838,0.44397,-0.10379,-0.08624,-0.2429,14.1657,11.4263
0.91337,0.69909,0.44397,-0.10379,-0.078406,-0.2429,14.1005,11.4519
0.93476,0.76682,0.44397,-0.10379,-0.070572,-0.2429,14.0436,11.4759
0.95651,0.8406,0.44397,-0.10379,-0.062738,-0.2429,13.9949,11.4981
0.97814,0.91914,0.44397,-0.10379,-0.054904,-0.2429,13.9569,11.5186
0.99921,1.0008,0.44397,-0.10379,-0.04707,-0.2429,13.9321,11.5374
1.0193,1.0837,0.44397,-0.10379,-0.039236,-0.2429,13.9297,11.5545
1.0381,1.1656,0.44397,-0.10379,-0.031402,-0.2429,13.9274,11.5698
1.0552,1.2445,0.44397,-0.10379,-0.023567,-0.2429,13.925,11.5834
1.0705,1.318,0.44397,-0.10379,-0.015733,-0.2429,13.9225,11.5952
1.0837,1.384,0.44397,-0.10379,-0.0078992,-0.2429,13.92,11.6053
1.0946,1.4407,0.44397,-0.10379,-6.51e-05,-0.2429,13.9175,11.6135
1.1032,1.4863,0.44397,-0.10379,0.007769,-0.2429,13.9148,11.6201
1.1094,1.5196,0.44397,-0.10379,0.015603,-0.2429,13.9122,11.6248
1.1131,1.5399,0.44397,-0.10379,0.023437,-0.2429,13.9096,11.6277
1.1144,1.547,0.44397,-0.10379,0.031271,-0.2429,13.9069,11.6289
1.1134,1.5413,0.44397,-0.10379,0.039106,-0.2429,13.9042,11.6283
1.1102,1.5239,0.44397,-0.10379,0.04694,-0.2429,13.9016,11.6259
1.1052,1.4965,0.44397,-0.10379,0.054774,-0.2429,13.9219,11.6217
1.0986,1.4611,0.44397,-0.10379,0.062608,-0.2429,13.9558,11.6158
1.0908,1.4199,0.44397,-0.10379,0.070442,-0.2429,14.0008,11.6081
1.0822,1.3753,0.44397,-0.10379,0.078276,-0.2429,14.0542,11.5986
1.0731,1.3296,0.44397,-0.10379,0.08611,-0.2429,14.1163,11.5874
1.064,1.2847,0.44397,-0.10379,0.093944,-0.2429,14.1845,11.5744
1.0551,1.2423,0.44397,-0.10379,0.10178,-0.2429,14.259,11.5597
1.0469,1.2037,0.44397,-0.10379,0.10961,-0.2429,14.3399,11.5433
1.0395,1.1697,0.44397,-0.10379,0.11745,-0.2429,14.4275,11.5251
1.0331,1.1408,0.44397,-0.10379,0.12528,-0.2429,14.5191,11.5053
1.0278,1.1173,0.44397,-0.10379,0.13311,-0.2429,14.6176,11.4837
